eid,comment_star,comment,入门,高端,性价比,暴力,进攻,杀球,控制,头重,连贯,速度,中杆硬,中杆软,糖水,颜值,拉吊
17114,5,很喜欢这支拍，漆水好看，好上手，中杆较硬，杀球利器...,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
17114,5,我是一个女生，作为新手，波力紫炎三代是我的第一把拍，打感很好，也是一把比较糖水的拍子！！！推荐购买！！！...,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
17114,5,中杆的抗扭性能不错，攻防被动球打的都不会太吃力 颜值高，这个价位天花板，拍子结实，磕了好多次拍只有略微掉漆...,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17114,5,怎么说呢，这把拍子是我目前用过最好的中端拍了，也打过红厂以及蓝厂价位差不多的拍子，但无一例外，我还是觉得这把紫炎斩鬼刀较适合我。...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17114,5,我现在的水平打着绝对没问题...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17114,4,亮面漆水真的太帅了🤤...,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17114,5,相比圣兽系列，打感更舒适，最重要一点极大的减轻了震手感，大拍框高容错率以及高弹性，也说明此拍的上手难度不高。...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17114,5,用起来整体很舒服 容易上手，出球指定性好，指哪打哪...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17114,5,好打，杀球会差一点，但是其他的方面非常完美...,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
17114,4,刚买时不太好上手，对新手不太友好，练了一段时间后会感觉整体不错，颜值也高，是冷门且高颜的中端拍，建议有基础的球友使用...,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17114,5,抗扭真好，颜值也很好...,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17114,4,球龄18年，看口碑很好买来打着玩。说是平衡拍，我空拍平衡点307。去底薄手胶，95线28磅，平衡点到了315。一点不平衡啊，头重感明显，这个平衡点杀球我觉得不弱，特别是短促发力的点杀很猛。中杆很脆弹，...,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
17114,4,作为一把售价500以下的拍子 可以说是这个价位的杀手 同价位无敌 中杆硬弹 力的传导相当到位 尤其是前中场的平抽对攻 可以说是占尽优势...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17114,5,挥速快，适合中场连贯多球和底线杀，漆水厚，非常耐操，中杆具备穿透力的回馈这个价位唯有一只。...,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
17114,5,个人觉得可以平替战戟8000了！因为波力出了这新拍！买回来试了几场！直接把战戟8000给出了...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17114,4,很不错的平衡拍，挥拍连贯，外观深得我心...,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
17114,5,我去年8月开始打羽毛球，中间用过小铁锤，波力光之刃9001，4月底入了斩鬼刀3。我没拆手柄的塑料，直接上的手胶。打到4月，已经可以很好地打高远球了，基本上都是双打，我喜欢琢磨球路。这个拍子刚开始打不到...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17114,5,发力通透，手感很好，轻易上手，适应过后巨舒服，挥拍顺畅...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17114,5,均衡好上手，6边型战士...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17114,5,直接入的3U，首线拉的80线27磅，未去底，打了一周逐渐适应了，怎么说呢，优点不突出缺点不明显，作为新人这是我第一支中端价位的拍子，总共只打过四支拍子，弓10，8xp，铁锤，3dg，没有同价位的可供比...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17114,5,做为球龄6个月的新手，总体感觉比较好上手，偏平衡拍。漆水很亮眼，磕过一次拍漆水牢固。...,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17114,4,第一眼很惊艳、配色漆水很漂亮、还没有去底胶，打了五六场男双，网前相当优秀，后场连续杀球也很不错、新拍子感觉中杆还稍微有点硬、等再打一段时间再来评价...,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
17114,4,拉吊还行 ，杀球一般，距离感很散，中杆木，滞后明显,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
17114,5,杀球一般，平抽球，适合大部分业余高水平男双，被动弹性就很一般了...,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
17114,5,紫炎斩鬼刀 速攻 和扣杀   爆发都可以的  66N...,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
17114,5,控制性强，新手老手都适用，前场表现优秀，杀球速度快...,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0
17114,5,挥速不错好驱动，去底平衡点298，不去295，属于轻快细柄,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17114,5,拍框不厚，漆水和贴纸效果挺闪亮的,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17114,5,从小白时期打63线单线区，到现在把vbs70磨起皮，这把拍子见证了我从纯粹的小白到现在会打一点点，随着技术的精进拍子的性能也逐渐展现出来，高中压力大不顺心的时候就喜欢拿着它和朋友一起打球，现在羽毛球价...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17114,5,香的嘞，第一次给二线高端打五星，除了后场稍微欠缺一些几乎没什么缺点。平衡拍，比较糖水，这个价位性价比真的很OK了。...,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
17114,5,线:bg80 磅数:25-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17114,5,打感十分爽脆 有一定指向性 反手被动打感挺好 在这个价格上十分无敌...,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17114,4,颜值高 好上手  ...,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17114,5,中杆硬，平衡拍，挥速快，但不适合我...,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
17114,5,非常适合我...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17114,5,颜值高、手感好、性价比高。个人水平不同，使用起来的效果也会不同，我用起来最大的区别就是之前后场被动回不到位的球，...,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
17114,4,紫炎斩鬼刀3：整体来说打感不错，个人感觉秒杀三大厂同价位的球拍，性价比拉满。,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17114,5,弓箭11PRO：接杀挡网与速度型球拍有得一拼，大拍框大甜区，防守时不会像小拍框球拍那样经常容易出现打框、没打准的情况...,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
17114,4,破风可以，中杆弹性的，杀球酷酷有感觉...,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
17114,5,控球很好，颜值高，除了杀球力量不是很足，其他都是优点...,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
17114,5,总体还可以，但有点专拉吊，其他打得手感多少有点怪，手胶记得拿长一点的_(:з」∠)_，还有整体比一般拍长一点，用惯以前的，多少有点把控不住距离，需要多练，击球反馈不明显...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17114,5,蓝魔双色确实挺好看。,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17114,5,正手后场轻松，反手后场信心稍许不足。,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
17114,5,漆水足，颜值高。不失精度的韧弹很出彩，爆发属性也不错，鞭打感也很好，中杆形边速度也快稳。...,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
17114,5,帅，我拉的AB线杀球绝了...,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
17114,5,现在已经是双打主力拍了，有轻微头重感，感觉应该是速度进攻类型，后场杀球够用，前场封网和拦截快。紫色的很亮眼很帅，一起打的朋友都问我是什么拍，说很亮眼很骚哈哈哈。不足就是小厂的中杆弹性还是稍微不够一些，...,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0
17114,5,打感清晰，挥速快，弹性相当好，个人感觉用小幅度发力出球效果明显好于大幅度发力...,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
17114,5,拍子很不错，上手不重，感觉比77pro好打，77pro少了鬼斩3的下压感，拍子有点硬，需要一定力量和发力技巧,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
17114,5,漆水是真漂亮...,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17114,5,自从斩鬼三上市就一直种草，到手后马上去球场上体验一下。首先颜值高漆水靓丽，转拍时发着幽暗的蓝紫光芒，如紫电剑出鞘一般。再说手感，中杆是硬弹的感觉，高远球好借力，能轻松回球到底线。扣杀一般，没有头重能借...,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0
17114,5,进攻拍，真正的好拍不需要做到极端，扎实的打感足以让人满意...,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
17114,5,网前防守也相对灵活，平抽挡舒适，高远球也能借力。中杆硬度适中，弹性好，有一点发力基础的都能打出形变，可以说目前波力硬弹效果最好的中杆了。...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17114,5,挥速快，平抽挡顺手，控球好，省力气，漆水好，颜值高，进攻给力...,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
17114,5,非常均衡的拍子，轻，适合前场扫荡，小球控制也出色 后场略显无力，但性价比确实高...,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
17114,4,漆水好，挥重不是想象中大。...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17114,5,拍子很轻，甜区大，中杆软容易驱动，适合双打，但进攻不是很行，不能一锤定音...,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
17114,5,波力紫炎3 确实好打，比同价位我之前的小鬼斩中杆弹性好上不少,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17114,5,回弹速度快，特别跟手...,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
17114,5,打感极佳，易上手。中杆并没有想象中硬，非常爽弹。...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17114,5,过渡时期买的球拍，漆水挺结实，经历过磕墙，撞拍，无数次打杆都没有掉漆，就是后来一场平抽挡干断了，大概五点左右的位置吧。,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17114,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17114,5,总体来说是好打的，挺适合新手学生党，想买好的但是买不起，当时打的时候觉得下...,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17114,4,2013老粉终于找到一支硬度在线的波力新拍，整拍刚猛有力，反馈感和2013p比较像，非常得劲，比较要求发力水平。相比2013p更灵活，控球手感更好，没有什么头重感，杀球威力全靠这根硬中杆，有很强的爆发...,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
17114,4,比较脆弹，颜值高，灯光下很漂亮。手感比1982 略好，杀球也还行。...,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
17114,5,刚开始中杆较硬，还有就是容易撞杆...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17114,5,对新手没这么友好，有基础的很爽...,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17114,5,试着买了一把3U的，拉的80P杀球真的过瘾，声音听多了会怀孕，什么100zz黑金隼直接靠边站了。...,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
17114,5,首先拿到手这个漆水就惊艳到我 在灯光下还是闪闪的总体颜值还是很高的，球拍挥速很快 连贯性很好 甜区大所以主动杀球也舒服 但是被动杀球会有点卸力打不出很大效果 想一拍杀死比赛很难总得来说 400的价位性...,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0
17114,5,购买需要预定，等了小半个月。颜色选的双色蓝魔，拍框颜值还可以，中杆字体略显粗糙。上手击打的感觉很不错，大拍框容错也高，长手柄短中杆的配置杀球感觉特别奇妙，同时间购买的3u龙牙二，杀球的感觉竟没有斩鬼刀...,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
17114,5,很好打的一把偏速度的进攻拍 颜值也很高 比较好上手 击球的反馈也是比较好的...,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
17114,5,脆，弹，调教真的好，挥速和自重都恰到好处，打单双都可以，除了没有一记重杀，可以说是有尤尼克斯高端速度进攻拍的水准，而且配色也好看...,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0
17114,5,短中杆带来了爆发力上的提升，整体打感反而兼顾灵活、刚猛，二线高端拍。...,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
17114,5,中杆有通透的韧弹回馈，稍微考研瞬间短程发力,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17114,5,轻盈干脆，稳定,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
17114,4,连贯很好，点杀不错，重杀自重不够大，有3u完美...,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
17114,4,我想问问这把东西是不是去底胶更好用...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17114,5,用球友一个星期感受 4u很轻很飘 控不住球 中杆应该是波力最软的，双打很不错，换了3u，4u的感觉，挥速很快...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17114,5,拉的26磅，才入手的第一款中端拍，顺手，偏平衡，那个漆水没贴纸的光下有印记是因为这个工艺原因吗...,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17114,5,之前用yy老拍威力1打不动,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17114,5,看网评入手这支,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17114,4,均衡速度拍，去底后手感提升，整体质量不错，木柄有些粗糙，再者听说护线管型号不是主流,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
17114,4,漆水绚丽，看习惯了还觉得挺好...,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17114,3,手感不错 连贯性好  扣杀让我更加喜欢上了它...,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
17114,5,连贯不错，在点杀这个方面很不错，双打中前场的能力很出色，。...,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
17114,4,本人新手，说实话这个拍头轻控球挺好，杀球除非你本人力量足够要不然很难一拍杀死。对新手来说还算挺友好的。...,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
17114,5,说是单打拍，进攻强，其实真没啥进攻，也可能是我力量不足，但是手感打感确实还不错，挥速相当快，最好是去底胶，连贯进攻倒是很可以。...,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0
17114,5,为什么我的4U拉完线上手胶能干到98克，打三场就没力了...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17114,4,有一阵特别喜欢波力，除了9001还留着，其他j20 151都是用了半年多以后出掉了，对比77p 100x这些实在是太硬了根本打不动，还想着说以后不尝试了。最近听说斩3特别火忍不住搞了一支玩玩，买的4u...,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
17114,5,反手抽后场，中杆的弹惊到我了，和lbt完全是两种不同的感觉，都很强！硬弹和软弹的区别。这个漆水好大胆，好非主流，光线下旋转能反射出不同的光泽，不过得细看，不细看只看整体就比较普通了，杆上有8888，拍...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17114,3,已出,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17114,4,拍子很轻快，短中杆长手柄标准的双打拍，听说不太适合重杀。,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
17114,4,2024.01.18今日第一次打，拍子很好控制，小球精准，防守顶到位，平抽挡连贯。就是杀球，等于铆足了劲平抽，点杀还是可以的。中前场...,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0
17114,4,正儿八经打球的第一个中端拍，以前川崎的感觉不算。弹性好，易上手。业余水平，感觉好打，双打中前场。字数补丁...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17114,5,这个牌子挥速快，高远球发力技巧好还是能轻松到位，平衡拍。但是打感上不扎实，感觉排面会震动，不太稳，也比较震手，建议缠上减震膜。但结合这个价格，还是推荐的，性价比高。...,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
17114,5,买来作为77pro的平替，事实证明打感和77pro确实很相似，大甜区加比较硬的中杆，很适合单打拉吊选手，3u点杀下压感也不错，杀球不如77pro那么尖，但是400多价位很值得了。...,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
17114,5,很好，还没打过瘾就撞断了，难受啊。。。。...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17114,3,刚到，还没体验，但是涂层很漂亮...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17114,2,拍子是个速度进攻的，杀球高远和中场能力都不错，前场也过关，中端里的佼佼者，就是一段时间没货价格就很高，现在补货了可以考虑买一下...,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0
17114,5,太轻了有3U就完美了，漆水还行...,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17114,4,挺好打，下限高，漆水好看，中杆不错...,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17114,5,性价比很高的糖水拍，容易上手，4u双打体验还不错。...,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
17114,3,新手用挺好，拉威克多66n，26磅线...,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17114,4,颜值高是最直观的优点，打感的话因为我用过的同价位拍太少，也无法做出太多对比，但我认为这副拍不能被称为糖水拍，我使用的第一感觉就是，他的中杆偏硬，不知道是不是对比我的上一把拍我提了磅数的原因。我感觉这把...,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
17114,5,舒服好用你多支持买这个...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17114,4,为什么给4星嗯，就是商家态度不好，卖了之后没回复，球拍还是很好打的...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17114,1,漆水这一块是波力，无论设计还是质感超越一众品牌。但这打感不敢恭维……别指望平替谁谁谁。买了斩鬼刀和钢铁之翼后再也不想信波力的邪，一群水军。,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17114,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17114,2,不过也感谢波力水军。出二手的时候都卖了好价！...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17114,4,用习惯了雷霆50，感觉这拍特别木，中杆都没弹性，打了三次，都框框打杆，被动球太难借力了，不适合小力量...,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17114,1,头既不重，又不轻，既不是速度拍，又不是进攻拍，中杆反馈一般，打起来不是非常舒服，漆水么，还行吧，就是乌漆麻黑的，没有强点的光照上去，看不出图案。。。我觉得不是非常好看...,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
17114,2,还是那么丑，23年了还用全镭射贴纸，好花啊，速度拍，有点攻击力但不多，手感可以，喜欢均衡拍可以入手...,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
17114,2,使用过几十支拍子后目前最震手的球拍，太让人气愤😡。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17114,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17114,1,第一次到手拉线后去打球，带底胶缠手胶，对抗局没打完两局就震得我手腕生疼（一周之后才见好），赶紧换球拍，换之后就好了，舒服了。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17114,3,...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17114,1,为什么有一群人吹他的搞不懂，这做的真不咋地，上当了...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17114,3,漆水没那么好，比较脆，上手难度不高，但是没什么特点，杀球拉胯，一把找不出什么优点的糖水拍。...,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0
17114,4,不好用，还不如铁锤，比较震手，网上吹的太过了，全是水军...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17114,3,漆水好看，不适合我...,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17114,5,手感很不错...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17114,5,上手有一定困难，中杆较硬，平衡点不高需要一定发力。打了一定次数后发现上手特别舒服，高远拉吊手感极佳。平衡点不高杀球没有一定威胁。偏向于控制，反攻...,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
17114,4,拉的26磅as线，高远平抽网前都很不错，挥速也很快。但唯一缺陷就是杀球很奇怪，很飘很轻，老是会下网，可能也和我本人技术有关系，但换其他拍就不会，所以想入的要好好考虑，想要杀球爽的建议别的拍，要是买来双...,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
